source target vertex find;contain vertex;4;5.695855338764191
source target vertex find;contain edge;4;7.482780470067024
source target vertex find;contain edge;4;7.482780470067024
source target vertex find;add vertex;4;6.074581854461432
source target vertex find;equal;4;8.00410546895075
source target vertex find;remove vertex;4;6.167092817551613
source target vertex find;remove edge;4;7.954014311279773
source target vertex find;contain vertex;4;5.695855338764191
source target vertex find;contain edge;4;7.482780470067024
source target vertex find;contain edge;4;7.482780470067024
source target vertex find;add vertex;4;6.074581854461432
source target vertex find;equal;4;8.00410546895075
edge assignment compatible with class edge produce by edge factory;remove vertex;10;10.0
edge assignment compatible with class edge produce by edge factory;remove edge;10;10.0
edge assignment compatible with class edge produce by edge factory;contain vertex;10;10.0
edge assignment compatible with class edge produce by edge factory;contain edge;10;10.0
edge assignment compatible with class edge produce by edge factory;contain edge;10;10.0
edge assignment compatible with class edge produce by edge factory;add vertex;10;10.0
edge assignment compatible with class edge produce by edge factory;equal;10;7.359294352595806
edge assignment compatible with class edge produce by edge factory;remove vertex;10;10.0
edge assignment compatible with class edge produce by edge factory;remove edge;10;10.0
edge assignment compatible with class edge produce by edge factory;equal;10;7.359294352595806
edge assignment compatible with class edge produce by edge factory;contain vertex;10;10.0
edge assignment compatible with class edge produce by edge factory;contain edge;10;10.0
edge assignment compatible with class edge produce by edge factory;contain edge;10;10.0
edge assignment compatible with class edge produce by edge factory;add vertex;10;10.0
contain edge;remove vertex;2;8.15764803101158
contain edge;remove edge;2;3.469581850979805
contain edge;remove all vertex;2;7.614274400818826
contain edge;remove all edge;2;4.488899521404554
contain edge;contain vertex;2;4.688068081038475
contain edge;contain edge;2;0.0
contain edge;add vertex;2;8.133730809999467
contain edge;add edge;2;3.445658724589348
contain edge;remove vertex;2;8.15764803101158
contain edge;remove edge;2;3.469581850979805
contain edge;remove all vertex;2;7.614274400818826
contain edge;remove all edge;2;4.488899521404554
contain edge;contain vertex;2;4.688068081038475
contain edge;contain edge;2;0.0
contain edge;add vertex;2;8.133730809999467
contain edge;add edge;2;3.445658724589348
contain vertex;remove vertex;2;3.4695835634183885
contain vertex;remove edge;2;8.157650290180207
contain vertex;remove all vertex;2;5.028304435638143
contain vertex;remove all edge;2;8.153679128101537
contain vertex;contain edge;2;4.688068081038475
contain vertex;contain edge;2;4.688068081038475
contain vertex;add vertex;2;3.445661324710846
contain vertex;add edge;2;8.133730202087403
vertex find;remove vertex;2;3.464703335059166
vertex find;remove edge;2;8.152770061820984
vertex find;contain vertex;2;3.108192295756817
vertex find;contain edge;2;7.796259813934326
vertex find;contain edge;2;7.796259813934326
vertex find;add vertex;2;3.4233255859909058
vertex find;add edge;2;8.111394463367462
vertex find;equal;2;8.333441554402352
remove edge vertex part;remove vertex;4;10.0
remove edge vertex part;remove edge;4;10.0
remove edge vertex part;contain vertex;4;10.0
remove edge vertex part;contain edge;4;10.0
remove edge vertex part;contain edge;4;10.0
remove edge vertex part;add vertex;4;10.0
remove edge vertex part;add edge;4;10.0
remove edge vertex part;equal;4;8.001901808516026
remove edge vertex part;remove vertex;4;10.0
remove edge vertex part;remove edge;4;10.0
remove edge vertex part;contain vertex;4;10.0
remove edge vertex part;contain edge;4;10.0
remove edge vertex part;contain edge;4;10.0
remove edge vertex part;add vertex;4;10.0
remove edge vertex part;add edge;4;10.0
remove edge vertex part;equal;4;8.001901808516026
contain specified edge;remove vertex;3;8.198248815957445
contain specified edge;remove all vertex;3;7.527912975247602
contain specified edge;remove all edge;3;4.538307346219137
contain specified edge;contain vertex;3;5.748971946442057
contain specified edge;contain edge;3;2.412646213195638
contain specified edge;contain edge;3;2.412646213195638
contain specified edge;add vertex;3;8.099417283700635
contain specified edge;add edge;3;4.870125668124246
contain specified vertex;remove edge;3;8.02259438059687
contain specified vertex;remove all vertex;3;4.538308543259769
contain specified vertex;remove all edge;3;7.6636832357231635
contain specified vertex;contain vertex;3;2.623596351128462
contain specified vertex;contain edge;3;5.538023231718703
contain specified vertex;contain edge;3;5.538023231718703
contain specified vertex;add vertex;3;5.081074611852477
contain specified vertex;add edge;3;7.995502302561357
vertex exist graph;remove vertex;3;10.0
vertex exist graph;remove edge;3;10.0
vertex exist graph;equal;3;10.0
vertex exist graph;contain vertex;3;10.0
vertex exist graph;contain edge;3;10.0
vertex exist graph;contain edge;3;10.0
vertex exist graph;add vertex;3;10.0
vertex exist graph;add edge;3;10.0
vertex exist graph;equal;3;8.654993349677676
vertex set v print;remove all vertex;4;10.0
vertex set v print;remove all edge;4;10.0
vertex set v print;retain all;4;8.046191622993947
